Latitude,Longitude,Distance,CropType,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B10,B11,B12
43.09581494117648,-80.351377764706,17,"Soybean",81,60,50,31,43,178,238,237,240,53,1,98,36
43.09581494117648,-80.35110325490209,23,"Soybean",81,60,52,31,44,181,238,237,240,53,1,98,37
43.311305137254905,-80.39859345098051,33,"Soybean",80,61,57,32,63,235,240,240,242,83,1,123,48
43.31157964705883,-80.39886796078443,26,"Soybean",79,60,53,31,56,235,242,241,244,89,1,140,56
43.31157964705883,-80.39859345098051,5,"Soybean",79,60,53,30,55,235,242,241,244,89,1,139,54
43.31185415686275,-80.39859345098051,29,"Soybean",79,61,53,31,56,235,242,242,244,89,1,141,56
43.31624631372549,-80.39804443137267,32,"Wheat - Winter",79,61,53,33,49,175,236,235,237,66,1,89,33
43.31624631372549,-80.39776992156875,13,"Wheat - Winter",79,60,53,33,49,166,235,230,236,68,1,90,36
43.31624631372549,-80.39749541176482,34,"Wheat - Winter",79,61,53,35,51,159,226,214,235,68,1,98,41
43.316520823529416,-80.39804443137267,34,"Wheat - Winter",86,61,53,33,48,171,236,236,237,61,1,92,35
43.316520823529416,-80.39776992156875,17,"Wheat - Winter",86,60,52,32,49,167,235,236,237,57,1,98,40
43.320912980392166,-80.3996914901962,31,"Wheat - Winter",103,103,102,113,117,135,147,138,151,37,1,162,125
43.32118749019608,-80.39996600000012,26,"Wheat - Winter",103,89,93,105,103,122,135,130,135,37,1,129,89
43.32118749019608,-80.3996914901962,5,"Wheat - Winter",103,85,84,94,96,116,128,121,127,37,1,120,82
43.321462000000004,-80.3996914901962,31,"Wheat - Winter",109,89,87,93,106,123,132,117,138,43,1,155,127
43.32365807843138,-80.39996600000012,23,"Corn",107,81,78,76,117,155,174,161,182,53,1,191,142
43.3239325882353,-80.39996600000012,19,"Corn",107,110,115,133,154,180,194,171,203,53,1,235,200
43.33985415686275,-80.39173070588248,33,"Corn",80,62,60,35,70,201,236,235,238,73,1,132,56
43.33985415686275,-80.39145619607855,29,"Corn",80,61,59,34,68,195,235,235,237,73,1,131,55
43.34012866666667,-80.39173070588248,19,"Corn",80,62,61,36,71,205,236,236,238,73,1,134,57
43.34012866666667,-80.39145619607855,12,"Corn",80,61,59,35,69,204,236,235,238,73,1,133,56
43.340403176470595,-80.3895346274511,19,"Corn",82,67,63,48,78,149,178,186,206,59,1,180,95
43.340403176470595,-80.38926011764718,22,"Corn",82,67,62,48,74,144,173,176,202,59,1,170,89
43.34067768627452,-80.39914247058836,25,"Corn",85,59,50,32,63,149,193,205,209,53,1,110,60
43.34067768627452,-80.39886796078443,7,"Corn",85,90,85,85,95,141,162,154,179,53,1,147,97
43.34067768627452,-80.3895346274511,21,"Corn",82,66,60,47,76,142,170,168,199,59,1,176,95
43.34067768627452,-80.38926011764718,24,"Corn",82,66,60,48,77,142,171,168,200,59,1,174,93
43.34095219607844,-80.39886796078443,27,"Corn",83,88,80,76,87,147,175,163,181,57,1,137,89
43.34150121568628,-80.38624050980404,35,"Corn",81,63,63,42,80,186,224,221,236,68,1,146,67
43.34150121568628,-80.38596600000012,19,"Corn",81,64,64,42,81,190,227,227,236,64,1,148,68
43.3417757254902,-80.38624050980404,32,"Corn",81,64,64,43,78,192,234,227,236,68,1,144,65
43.3417757254902,-80.38596600000012,12,"Corn",81,64,65,43,81,181,218,223,235,64,1,150,72
43.3417757254902,-80.3856914901962,34,"Corn",81,63,60,42,75,162,195,200,218,64,1,151,78
43.3417757254902,-80.38075031372561,31,"Soybean",83,67,66,54,83,156,182,179,194,55,1,169,93
43.342050235294124,-80.38102482352953,24,"Soybean",84,67,65,54,80,169,199,182,215,55,1,161,84
43.342050235294124,-80.38075031372561,7,"Soybean",83,70,67,62,81,159,185,170,200,59,1,164,89
43.34232474509805,-80.39118168627463,27,"Corn",78,60,52,30,55,235,242,242,245,90,1,138,55
43.34232474509805,-80.3909071764707,25,"Corn",78,59,52,30,54,235,243,242,245,90,1,134,53
43.34232474509805,-80.38075031372561,31,"Soybean",83,65,64,47,79,177,210,198,225,59,1,158,81
43.34259925490197,-80.39667188235306,20,"Soybean",81,65,64,48,80,149,179,184,198,52,1,146,81
43.34259925490197,-80.39639737254915,11,"Soybean",83,68,66,53,84,145,166,167,187,52,1,149,82
43.34259925490197,-80.39118168627463,20,"Corn",78,58,51,30,53,234,242,242,245,87,1,136,54
43.34259925490197,-80.3909071764707,16,"Corn",78,58,52,30,54,235,243,242,245,87,1,136,54
43.342873764705885,-80.39667188235306,33,"Soybean",81,68,66,55,84,146,168,165,186,52,1,150,84
43.342873764705885,-80.39639737254915,29,"Soybean",83,68,66,56,85,149,174,166,190,52,1,150,84
43.34369729411765,-80.38486796078443,28,"Corn",81,63,63,39,77,188,232,235,236,68,1,143,70
43.34369729411765,-80.38459345098052,6,"Corn",82,67,63,55,81,143,163,160,181,59,1,154,91
43.34369729411765,-80.38431894117659,34,"Corn",82,74,71,71,84,134,155,144,169,59,1,165,104
43.343971803921576,-80.38459345098052,26,"Corn",82,62,63,38,75,194,235,235,237,59,1,135,62
43.3442463137255,-80.379377764706,28,"Soybean",79,75,69,56,59,168,233,193,236,70,1,112,58
43.3442463137255,-80.37910325490208,24,"Soybean",79,68,64,47,58,174,236,230,237,70,1,107,50
43.344520823529415,-80.379377764706,21,"Soybean",79,56,49,30,47,175,237,236,239,70,1,97,39
43.344520823529415,-80.37910325490208,15,"Soybean",79,58,49,30,46,177,237,236,238,70,1,98,38
43.345618862745106,-80.3730640392158,35,"Wheat - Winter",78,62,69,38,90,225,237,237,238,75,1,111,47
43.345618862745106,-80.37278952941189,21,"Wheat - Winter",78,62,69,38,90,233,237,236,239,77,1,111,46
43.34589337254903,-80.3730640392158,30,"Wheat - Winter",78,64,68,45,87,207,235,214,237,76,1,113,51
43.34589337254903,-80.37278952941189,10,"Wheat - Winter",78,62,68,35,90,236,239,238,240,77,1,112,45
43.34589337254903,-80.37251501960796,34,"Wheat - Winter",78,61,70,34,92,237,241,240,242,77,1,113,43
43.34754043137256,-80.37443658823541,27,"Wheat - Winter",77,58,53,31,52,192,237,236,239,72,1,105,40
43.34754043137256,-80.3741620784315,11,"Wheat - Winter",78,60,55,33,61,193,236,236,238,71,1,113,46
43.34781494117647,-80.37443658823541,33,"Wheat - Winter",77,59,55,32,54,191,237,236,238,72,1,104,40
43.34781494117647,-80.3741620784315,22,"Wheat - Winter",78,59,57,32,60,190,236,236,237,71,1,107,43
43.348089450980396,-80.37004443137268,12,"Soybean",78,61,52,35,57,149,191,179,204,55,1,109,50
43.348089450980396,-80.36976992156875,23,"Soybean",79,61,52,34,57,147,175,173,201,60,1,103,48
43.34836396078432,-80.37004443137268,25,"Soybean",78,59,54,33,59,146,184,192,196,55,1,101,43
43.34836396078432,-80.36976992156875,32,"Soybean",79,57,49,30,59,155,184,166,208,60,1,103,44
43.354952196078436,-80.38020129411777,24,"Corn",76,57,46,29,47,137,175,168,190,55,1,88,35
43.354952196078436,-80.37992678431385,33,"Corn",76,55,45,27,48,135,175,164,196,55,1,86,33
43.35522670588236,-80.38020129411777,10,"Corn",77,57,49,30,51,148,183,193,204,52,1,92,37
43.35522670588236,-80.37992678431385,25,"Corn",77,58,49,30,51,153,191,199,204,52,1,94,38
43.355775725490204,-80.38349541176483,33,"Corn",76,57,49,30,61,151,185,167,199,53,1,87,35
43.35605023529412,-80.38349541176483,11,"Corn",76,57,51,30,58,136,169,178,183,53,1,84,34
43.35605023529412,-80.38322090196091,20,"Corn",76,56,48,29,54,140,164,155,173,53,1,84,35
43.35632474509804,-80.39118168627463,14,"Soybean",80,57,49,30,52,134,177,164,198,54,1,92,38
43.35632474509804,-80.3909071764707,18,"Soybean",80,56,45,28,48,128,159,160,179,54,1,89,36
43.35632474509804,-80.38349541176483,32,"Corn",76,56,49,29,53,153,191,191,212,53,1,87,32
43.356599254901965,-80.39118168627463,28,"Soybean",81,57,50,29,56,151,191,192,210,54,1,96,45
43.356599254901965,-80.3909071764707,31,"Soybean",81,57,49,30,56,165,201,189,227,54,1,97,37
43.36016788235295,-80.38871109803934,33,"Corn",79,61,57,38,60,143,174,191,197,58,1,106,48
43.36044239215687,-80.38871109803934,6,"Corn",80,59,57,35,67,179,223,204,235,59,1,110,46
43.36044239215687,-80.38843658823542,25,"Corn",79,62,59,37,75,185,221,233,236,55,1,106,43
43.36071690196079,-80.38871109803934,29,"Corn",80,59,56,33,68,184,230,235,236,59,1,115,47
43.36236396078432,-80.38926011764718,31,"Wheat - Winter",81,62,61,37,72,169,195,177,207,54,1,86,34
43.36263847058824,-80.38926011764718,6,"Wheat - Winter",83,68,67,50,86,175,202,195,210,55,1,112,59
43.36263847058824,-80.38898560784325,24,"Wheat - Winter",83,64,68,40,81,185,215,220,228,55,1,97,40
43.36291298039216,-80.38926011764718,31,"Wheat - Winter",83,91,87,83,83,153,177,160,197,55,1,119,72
43.363462000000006,-80.393377764706,35,"Soybean",80,64,67,40,71,181,205,198,185,53,1,78,32
43.363462000000006,-80.39310325490209,9,"Soybean",78,64,70,41,61,144,171,200,166,44,1,68,27
43.363462000000006,-80.39282874509816,29,"Soybean",78,58,53,31,53,109,119,112,122,44,1,53,20
43.363462000000006,-80.393377764706,35,"Soybean",82,63,55,33,60,216,238,238,240,77,1,125,49
43.363462000000006,-80.39310325490209,9,"Soybean",81,62,55,33,59,210,238,238,240,75,1,122,47
43.363462000000006,-80.39282874509816,29,"Soybean",81,62,55,33,59,211,238,237,240,75,1,122,47
43.36373650980393,-80.39310325490209,22,"Soybean",81,62,55,33,59,210,238,237,240,75,1,122,47
43.37581494117648,-80.3972209019609,34,"Corn",95,83,82,87,81,128,153,142,170,49,1,142,94
43.37581494117648,-80.39694639215698,16,"Corn",86,69,64,55,71,140,166,130,180,49,1,120,71
43.37581494117648,-80.39667188235306,35,"Corn",86,64,57,42,66,156,196,135,215,49,1,116,58
43.376089450980395,-80.3972209019609,34,"Corn",89,62,54,35,62,199,236,237,238,57,1,117,53
43.376089450980395,-80.39694639215698,15,"Corn",82,63,58,37,63,188,235,236,236,69,1,118,53
43.376089450980395,-80.39667188235306,34,"Corn",82,63,56,37,63,192,236,236,237,69,1,117,51
43.376089450980395,-80.3944758039217,29,"Soybean",81,62,55,32,58,177,226,235,236,65,1,111,43
43.37636396078432,-80.39475031372561,31,"Soybean",81,61,54,34,61,169,221,220,235,65,1,111,43
43.37636396078432,-80.3944758039217,1,"Soybean",81,62,55,33,64,178,227,218,236,65,1,113,44
43.37636396078432,-80.39420129411776,30,"Soybean",81,63,56,35,69,186,231,227,236,65,1,112,46
43.37663847058824,-80.3944758039217,32,"Soybean",82,65,59,37,60,142,178,209,196,47,1,88,40
43.379658078431376,-80.39749541176482,33,"Soybean",107,101,105,119,125,142,152,155,161,42,1,177,144
43.3799325882353,-80.39749541176482,6,"Soybean",95,77,72,62,78,156,199,183,212,54,1,128,81
43.3799325882353,-80.3972209019609,25,"Soybean",95,94,93,93,96,149,179,161,189,54,1,146,105
43.38020709803922,-80.39749541176482,29,"Soybean",95,64,54,36,51,162,232,227,236,54,1,106,46
43.5479325882353,-80.33106403921582,14,"Wheat - Winter",80,59,54,34,65,161,194,182,214,60,1,104,44
43.5479325882353,-80.33078952941189,23,"Wheat - Winter",80,60,54,33,67,162,198,183,219,60,1,106,46
43.54820709803922,-80.33106403921582,23,"Wheat - Winter",80,62,56,38,69,171,212,202,235,60,1,117,51
43.54820709803922,-80.33078952941189,29,"Wheat - Winter",80,64,61,41,73,182,227,222,236,60,1,126,55
43.54957964705883,-80.33298560784327,24,"Wheat - Winter",79,62,59,37,61,188,236,235,238,69,1,109,44
43.54957964705883,-80.33271109803934,33,"Wheat - Winter",79,61,58,34,64,197,236,236,238,69,1,110,43
43.54985415686275,-80.33298560784327,10,"Wheat - Winter",79,59,51,31,50,169,236,235,238,69,1,98,38
43.54985415686275,-80.33271109803934,25,"Wheat - Winter",79,59,51,31,55,183,236,235,238,69,1,102,40
43.55754043137256,-80.3423189411766,12,"Soybean",78,58,49,30,56,173,217,209,235,65,1,100,40
43.55754043137256,-80.34204443137267,30,"Soybean",78,57,47,28,53,185,236,235,238,65,1,112,46
43.557814941176474,-80.3423189411766,19,"Soybean",78,62,58,36,69,168,203,209,229,65,1,99,42
43.557814941176474,-80.34204443137267,34,"Soybean",78,59,49,32,54,154,203,204,225,65,1,101,41
43.56001101960785,-80.340946392157,16,"Wheat - Winter",79,59,49,32,52,130,165,166,185,48,1,92,41
43.56001101960785,-80.34067188235306,18,"Wheat - Winter",81,62,52,37,53,143,174,169,189,48,1,102,49
43.56028552941177,-80.340946392157,27,"Wheat - Winter",81,62,51,37,51,132,167,146,181,48,1,99,47
43.56028552941177,-80.34067188235306,28,"Wheat - Winter",86,62,53,40,68,127,162,187,175,41,1,137,88
43.560560039215694,-80.34671109803934,9,"Soybean",79,65,64,44,77,197,235,235,238,65,1,137,59
43.560560039215694,-80.34643658823542,25,"Soybean",79,65,64,43,76,195,235,235,237,65,1,130,53
43.56083454901962,-80.34671109803934,25,"Soybean",79,62,62,36,77,210,236,236,239,69,1,133,56
43.56083454901962,-80.34643658823542,34,"Soybean",79,65,63,43,74,196,235,235,237,69,1,129,55
43.561383568627456,-80.34204443137267,35,"Wheat - Winter",92,69,63,61,89,117,133,117,144,41,1,174,139
43.561383568627456,-80.34176992156875,12,"Wheat - Winter",92,75,71,75,100,126,143,131,155,41,1,188,158
43.561383568627456,-80.34149541176483,31,"Wheat - Winter",93,83,82,91,106,130,150,145,163,43,1,199,172
43.56165807843138,-80.34176992156875,19,"Wheat - Winter",92,80,78,89,100,127,141,137,156,41,1,196,172
43.56165807843138,-80.34149541176483,34,"Wheat - Winter",93,80,77,88,101,126,142,136,155,43,1,198,174
43.56275611764706,-80.35055423529424,30,"Soybean",79,62,56,40,65,123,146,141,155,44,1,90,47
43.56275611764706,-80.35027972549032,30,"Soybean",79,62,55,39,64,120,137,142,151,44,1,91,47
43.563030627450985,-80.35055423529424,16,"Soybean",80,62,56,41,64,116,135,132,149,45,1,90,48
43.563030627450985,-80.35027972549032,16,"Soybean",80,61,54,39,63,117,137,128,149,45,1,88,46
43.56440317647059,-80.3538483529413,32,"Corn",78,62,62,37,68,160,191,187,204,59,1,98,42
43.564677686274514,-80.35412286274523,34,"Corn",83,63,59,41,65,152,188,185,202,54,1,112,57
43.564677686274514,-80.3538483529413,4,"Corn",83,61,56,39,70,144,175,185,188,54,1,113,62
43.564677686274514,-80.35357384313738,27,"Corn",84,67,61,49,78,139,165,179,184,57,1,120,72
43.56495219607844,-80.3538483529413,29,"Corn",83,83,76,72,82,139,166,128,181,54,1,129,81
43.5696188627451,-80.35494639215699,26,"Wheat - Winter",77,58,49,28,50,234,242,241,244,86,1,125,47
43.569893372549025,-80.35494639215699,8,"Wheat - Winter",77,58,49,27,50,229,241,240,243,86,1,122,45
43.569893372549025,-80.35467188235306,25,"Wheat - Winter",77,58,49,28,50,232,241,241,243,86,1,123,46
43.573462000000006,-80.39557384313737,16,"Soybean",78,59,50,33,46,154,231,220,236,60,1,96,38
43.573462000000006,-80.39529933333345,20,"Soybean",78,60,50,32,46,154,229,220,236,60,1,95,38
43.573462000000006,-80.39557384313737,16,"Soybean",76,57,51,31,47,171,236,235,237,66,1,91,34
43.573462000000006,-80.39529933333345,20,"Soybean",79,58,52,30,61,197,238,237,239,62,1,113,51
43.57373650980393,-80.39557384313737,25,"Soybean",76,57,49,30,47,178,237,235,238,66,1,95,36
43.57373650980393,-80.39529933333345,28,"Soybean",79,60,59,33,64,191,236,237,238,62,1,112,51
43.57373650980393,-80.39008364705894,23,"Soybean",76,58,55,27,65,238,243,242,245,84,1,119,44
43.57373650980393,-80.38980913725503,29,"Soybean",76,58,57,27,66,238,244,243,246,84,1,121,45
43.57401101960785,-80.39008364705894,14,"Soybean",76,58,58,28,68,238,243,242,245,87,1,116,44
43.57401101960785,-80.38980913725503,23,"Soybean",76,58,58,28,67,238,243,242,245,87,1,118,44
43.57456003921569,-80.37278952941189,28,"Wheat - Winter",77,59,53,34,58,155,208,232,233,65,1,119,49
43.57456003921569,-80.37251501960796,30,"Wheat - Winter",77,60,54,39,63,153,200,157,224,65,1,123,51
43.57483454901961,-80.39557384313737,32,"Corn",83,64,62,45,84,179,222,233,235,62,1,137,77
43.57483454901961,-80.37278952941189,15,"Wheat - Winter",77,58,53,31,66,203,237,236,239,65,1,120,47
43.57483454901961,-80.37251501960796,18,"Wheat - Winter",77,57,51,30,63,209,237,237,239,65,1,118,44
43.575109058823536,-80.3958483529413,20,"Corn",102,67,67,48,83,176,210,222,229,57,1,143,78
43.575109058823536,-80.39557384313737,11,"Corn",102,57,55,37,110,158,182,176,196,57,1,158,99
43.57538356862746,-80.39557384313737,32,"Corn",112,158,159,170,173,207,226,193,235,51,1,194,140
43.57538356862746,-80.39145619607855,14,"Corn",79,57,56,26,67,236,242,242,242,79,1,129,55
43.57538356862746,-80.39118168627463,16,"Corn",79,59,56,28,64,238,244,242,245,79,1,127,48
43.57565807843138,-80.39145619607855,32,"Corn",78,62,55,40,62,161,208,183,216,66,1,104,51
43.57565807843138,-80.39118168627463,33,"Corn",78,76,75,63,74,185,230,199,235,66,1,125,63
43.57565807843138,-80.38761305882365,24,"Wheat - Winter",76,58,55,27,63,238,244,242,245,87,1,122,45
43.57565807843138,-80.38733854901973,24,"Wheat - Winter",77,58,56,28,63,238,244,242,245,87,1,124,46
43.575932588235304,-80.38761305882365,19,"Wheat - Winter",76,58,55,27,62,238,244,242,245,87,1,123,45
43.575932588235304,-80.38733854901973,20,"Wheat - Winter",77,58,54,28,62,238,243,242,245,87,1,123,45
43.57620709803922,-80.37827972549032,30,"Soybean",81,65,62,51,78,156,192,179,216,60,1,161,77
43.57648160784314,-80.37855423529425,29,"Soybean",85,60,58,41,77,152,187,184,203,53,1,137,72
43.57648160784314,-80.37827972549032,2,"Soybean",81,64,63,47,77,167,201,204,232,60,1,146,67
43.57648160784314,-80.3780052156864,32,"Soybean",81,64,62,47,80,172,210,204,235,60,1,152,70
43.576756117647065,-80.37827972549032,31,"Soybean",85,60,58,41,82,163,198,196,220,57,1,143,78
43.85565807843138,-80.3944758039217,32,"Corn",75,55,51,30,54,141,165,168,191,58,1,97,42
43.855932588235305,-80.39475031372561,19,"Corn",75,57,49,31,54,139,169,162,184,58,1,98,43
43.855932588235305,-80.3944758039217,12,"Corn",75,56,48,29,53,136,167,153,184,58,1,97,43
43.85620709803922,-80.3944758039217,33,"Corn",74,56,50,30,59,149,183,171,198,60,1,101,42
43.857579647058834,-80.39694639215698,20,"Wheat - Winter",75,57,52,34,61,129,153,154,173,54,1,96,43
43.857579647058834,-80.39667188235306,29,"Wheat - Winter",75,58,50,33,60,130,152,156,173,54,1,95,42
43.857579647058834,-80.38486796078443,34,"Wheat - Winter",83,71,71,70,99,148,173,168,195,57,1,174,106
43.857579647058834,-80.38459345098052,32,"Wheat - Winter",83,72,73,70,102,152,173,177,199,57,1,175,107
43.85785415686275,-80.39694639215698,14,"Wheat - Winter",76,57,50,34,60,126,149,150,170,53,1,98,44
43.85785415686275,-80.39667188235306,26,"Wheat - Winter",76,58,50,34,60,127,150,150,172,53,1,96,43
43.85785415686275,-80.38486796078443,17,"Wheat - Winter",84,72,71,68,100,144,164,167,185,56,1,169,107
43.85785415686275,-80.38459345098052,14,"Wheat - Winter",84,71,70,69,100,146,167,164,190,56,1,170,106
43.85812866666667,-80.38459345098052,35,"Wheat - Winter",84,70,71,68,98,145,167,163,188,56,1,171,105
43.858403176470595,-80.39475031372561,30,"Wheat - Winter",74,56,50,30,54,130,155,147,172,54,1,85,35
43.858403176470595,-80.3944758039217,22,"Wheat - Winter",74,55,47,27,49,149,185,173,206,54,1,86,33
43.85867768627452,-80.39475031372561,24,"Wheat - Winter",74,56,51,33,57,127,149,147,169,54,1,89,38
43.85867768627452,-80.3944758039217,13,"Wheat - Winter",74,55,48,28,50,134,164,162,182,54,1,80,33
43.861697294117654,-80.36675031372562,11,"Soybean",76,58,53,32,61,201,236,226,238,76,1,123,53
43.861697294117654,-80.36647580392169,23,"Soybean",78,56,53,31,63,227,239,238,240,71,1,128,54
43.86197180392158,-80.37471109803934,34,"Wheat - Winter",74,56,50,30,55,141,172,165,186,54,1,87,34
43.86197180392158,-80.36675031372562,25,"Soybean",75,56,53,30,60,235,240,239,242,86,1,132,53
43.86197180392158,-80.36647580392169,32,"Soybean",77,57,53,29,62,235,240,239,242,82,1,131,52
43.8622463137255,-80.37498560784326,24,"Wheat - Winter",74,55,47,29,53,140,169,157,191,53,1,88,36
43.8622463137255,-80.37471109803934,7,"Wheat - Winter",73,55,49,29,56,143,176,167,189,54,1,90,36
43.86252082352942,-80.37471109803934,29,"Wheat - Winter",73,55,48,28,55,140,174,171,197,54,1,88,34
43.86416788235295,-80.36345619607856,25,"Wheat - Winter",75,58,49,29,51,230,240,240,242,87,1,128,50
43.86416788235295,-80.36318168627463,19,"Wheat - Winter",75,55,49,29,52,223,239,239,241,87,1,123,48
43.86416788235295,-80.35439737254914,24,"Soybean",87,79,76,89,101,126,142,140,156,47,1,212,141
43.86416788235295,-80.35412286274523,31,"Soybean",87,79,77,88,101,127,143,138,158,47,1,212,141
43.86444239215687,-80.36345619607856,25,"Wheat - Winter",76,58,51,32,53,219,239,237,240,86,1,128,52
43.86444239215687,-80.36318168627463,18,"Wheat - Winter",76,56,49,31,52,207,238,235,240,86,1,122,49
43.86444239215687,-80.35439737254914,13,"Soybean",87,78,75,86,100,126,143,141,157,47,1,211,140
43.86444239215687,-80.35412286274523,23,"Soybean",87,78,77,86,101,127,143,139,158,47,1,211,140
43.86499141176471,-80.35329933333345,23,"Soybean",87,78,76,86,98,123,137,137,154,45,1,203,134
43.86499141176471,-80.35302482352954,29,"Soybean",87,76,74,84,96,121,137,132,150,47,1,201,133
43.865265921568636,-80.35329933333345,14,"Soybean",86,76,74,83,99,123,139,134,154,46,1,204,134
43.865265921568636,-80.35302482352954,23,"Soybean",88,78,74,86,97,122,136,137,153,47,1,204,135
43.86581494117648,-80.35576992156875,20,"Corn",88,79,77,90,104,128,144,140,161,47,1,218,139
43.86581494117648,-80.35549541176484,22,"Corn",88,78,76,89,102,127,142,139,160,47,1,215,137
43.8660894509804,-80.35576992156875,22,"Corn",88,78,79,92,105,130,145,143,162,47,1,220,141
43.8660894509804,-80.35549541176484,23,"Corn",88,79,76,89,103,127,142,140,160,47,1,217,138
43.86636396078432,-80.34588756862757,13,"Soybean",76,58,50,33,49,183,237,236,238,76,1,106,41
43.86636396078432,-80.34561305882366,18,"Soybean",76,58,53,33,54,191,237,236,238,76,1,107,42
43.86663847058824,-80.34588756862757,30,"Soybean",76,59,52,33,50,185,237,236,238,76,1,107,41
43.86663847058824,-80.34561305882366,33,"Soybean",76,58,54,33,55,192,237,236,238,76,1,107,42
43.86801101960785,-80.34533854901973,33,"Wheat - Winter",76,57,51,33,49,183,237,236,239,77,1,105,40
43.86828552941177,-80.34533854901973,13,"Wheat - Winter",76,58,51,33,49,183,237,236,239,77,1,105,40
43.86828552941177,-80.34506403921581,17,"Wheat - Winter",76,58,51,32,48,183,237,237,239,77,1,104,40
43.868560039215694,-80.34533854901973,33,"Wheat - Winter",76,58,51,32,48,184,237,237,239,76,1,104,40
43.86883454901962,-80.33326011764719,16,"Corn",78,70,68,55,88,194,235,236,237,81,1,147,78
43.86883454901962,-80.33298560784327,15,"Corn",78,77,76,69,85,190,233,222,236,81,1,148,75
43.86910905882354,-80.3436914901962,9,"Wheat - Winter",75,58,51,32,47,182,237,237,239,76,1,103,40
43.86910905882354,-80.34341698039228,24,"Wheat - Winter",75,57,50,33,47,180,237,237,239,76,1,102,39
43.86910905882354,-80.33326011764719,32,"Corn",79,67,68,51,78,190,232,204,236,76,1,133,66
43.86910905882354,-80.33298560784327,32,"Corn",79,60,61,39,79,195,235,229,237,76,1,128,59
43.869383568627455,-80.3436914901962,27,"Wheat - Winter",75,58,50,32,48,183,237,237,239,76,1,102,40
43.869383568627455,-80.34341698039228,34,"Wheat - Winter",75,57,51,32,48,181,237,237,239,76,1,102,40
43.97891298039217,-80.33380913725503,33,"Wheat - Winter",87,106,113,120,113,182,210,191,228,71,1,172,119
43.97918749019609,-80.33380913725503,12,"Wheat - Winter",87,55,51,29,73,196,235,235,237,71,1,141,70
43.97918749019609,-80.3335346274511,18,"Wheat - Winter",87,75,76,68,95,186,221,202,235,71,1,166,101
43.979462000000005,-80.33380913725503,33,"Wheat - Winter",75,57,52,28,62,211,237,236,238,80,1,127,51
44.01514827450981,-80.34396600000012,33,"Corn",79,63,67,42,90,198,231,230,236,74,1,65,29
44.01514827450981,-80.3436914901962,9,"Corn",79,64,68,41,91,199,232,227,236,74,1,66,29
44.01514827450981,-80.34341698039228,31,"Corn",79,63,67,41,92,200,233,231,236,74,1,65,29
44.015422784313735,-80.3436914901962,22,"Corn",79,64,69,42,91,201,235,227,236,74,1,65,29
44.018991411764716,-80.34506403921581,16,"Corn",79,64,68,40,89,202,235,235,237,75,1,63,28
44.018991411764716,-80.34478952941188,20,"Corn",79,62,67,39,88,206,235,235,237,76,1,63,28
44.01926592156864,-80.34506403921581,24,"Corn",79,63,68,40,90,202,235,234,236,75,1,64,28
44.01926592156864,-80.34478952941188,27,"Corn",79,63,68,39,90,204,235,235,236,76,1,63,27
44.02667768627452,-80.34588756862757,30,"Soybean",79,64,67,40,89,196,229,230,236,72,1,64,29
44.02667768627452,-80.34561305882366,29,"Soybean",79,63,67,41,89,200,233,229,236,74,1,65,28
44.02695219607844,-80.34588756862757,17,"Soybean",78,63,66,41,89,197,229,226,236,73,1,65,29
44.02695219607844,-80.34561305882366,15,"Soybean",79,63,67,40,88,201,235,231,236,75,1,65,28
44.029971803921576,-80.34506403921581,11,"Canola / Rapeseed",75,57,52,32,58,180,225,224,235,83,1,118,53
44.029971803921576,-80.34478952941188,21,"Canola / Rapeseed",77,57,52,30,57,190,235,235,236,75,1,115,51
44.0302463137255,-80.34506403921581,27,"Canola / Rapeseed",77,61,56,41,60,161,193,178,211,65,1,119,62
44.0302463137255,-80.34478952941188,32,"Canola / Rapeseed",80,58,52,33,65,154,186,212,196,54,1,113,58
44.03189337254903,-80.34451501960797,20,"Canola / Rapeseed",82,65,58,49,64,93,104,92,110,39,1,108,70
44.03189337254903,-80.34424050980405,17,"Canola / Rapeseed",83,66,61,52,64,91,102,102,109,38,1,108,71
44.03216788235295,-80.34451501960797,27,"Canola / Rapeseed",82,67,59,51,64,90,100,99,104,39,1,90,51
44.03216788235295,-80.34424050980405,25,"Canola / Rapeseed",83,63,58,47,63,87,98,93,101,38,1,77,44
44.03518749019609,-80.34533854901973,23,"Canola / Rapeseed",80,58,52,34,58,171,209,204,222,68,1,116,56
44.03518749019609,-80.34506403921581,17,"Canola / Rapeseed",78,59,53,37,59,162,195,181,205,61,1,115,58
44.03546200000001,-80.34533854901973,26,"Canola / Rapeseed",80,58,52,31,57,174,213,221,228,68,1,116,55
44.03546200000001,-80.34506403921581,21,"Canola / Rapeseed",78,58,53,35,57,165,198,189,208,61,1,115,57
44.03656003921569,-80.34286796078445,21,"Canola / Rapeseed",78,56,49,32,47,155,214,207,229,72,1,93,40
44.03656003921569,-80.34259345098052,28,"Canola / Rapeseed",78,57,50,33,47,155,215,206,225,72,1,95,41
44.036834549019616,-80.34286796078445,16,"Canola / Rapeseed",75,57,50,31,49,156,218,211,233,71,1,95,41
44.036834549019616,-80.34259345098052,24,"Canola / Rapeseed",75,58,51,32,49,158,215,208,232,71,1,95,41
44.0379325882353,-80.3856914901962,32,"Wheat - Spring",79,61,55,40,65,124,143,144,159,50,1,101,53
